dt_referencia;no_produto;no_tipo;vr_real;vr_dolar
2016-12-19;arroz_em_casca;arroz;49.19;14.59
2016-12-19;acucar_cristal_sao_paulo;acucar;91.33;27.08
2016-12-19;soja_paranagua;soja;79.01;23.43
2016-12-19;bezerro_ms;bezerro;1264.32;374.95
2016-12-19;cafe_robusta;cafe;486.81;144.37
2016-12-19;algodao_8_dias;algodao;275.06;81.57
2016-12-19;trigo_parana;trigo;620.31;183.96
2016-12-20;frango_resfriado;frango;4.09;1.22
2016-12-20;bezerro_ms;bezerro;1262.9;377.32
2016-12-20;cafe_robusta;cafe;486.78;145.44
2016-12-20;acucar_cristal_sao_paulo;acucar;91.41;27.31
2016-12-20;soja_parana;soja;74.23;22.18
2016-12-20;boi_gordo;boi;148.71;44.43
2016-12-20;cafe_arabica;cafe;502.71;150.2
2016-12-20;milho;milho;39.34;11.75
2016-12-20;algodao_8_dias;algodao;275.1;82.19
2016-12-20;trigo_parana;trigo;620.09;185.27
2016-12-20;frango_congelado;frango;4.14;1.24
2016-12-20;arroz_em_casca;arroz;49.2;14.7
2016-12-20;soja_paranagua;soja;78.44;23.44
2016-12-21;cafe_robusta;cafe;490.69;147.44
2016-12-21;acucar_cristal_sao_paulo;acucar;90.74;27.27
2016-12-21;bezerro_ms;bezerro;1262.9;379.48
2016-12-21;frango_resfriado;frango;4.07;1.22
2016-12-21;soja_parana;soja;73.64;22.13
2016-12-21;cafe_arabica;cafe;502.75;151.07
2016-12-21;milho;milho;38.84;11.67
2016-12-21;trigo_parana;trigo;616.31;185.19
2016-12-21;frango_congelado;frango;4.13;1.24
2016-12-21;arroz_em_casca;arroz;49.04;14.73
2016-12-21;soja_paranagua;soja;77.31;23.23
2016-12-21;boi_gordo;boi;148.07;44.49
2016-12-21;algodao_8_dias;algodao;274.74;82.55
2016-12-22;soja_paranagua;soja;76.77;23.29
2016-12-22;frango_congelado;frango;4.12;1.25
2016-12-22;frango_resfriado;frango;4.07;1.23
2016-12-22;cafe_arabica;cafe;494.76;150.06
2016-12-22;bezerro_ms;bezerro;1262.52;382.92
2016-12-22;soja_parana;soja;72.88;22.1
2016-12-22;cafe_robusta;cafe;490.14;148.66
2016-12-22;arroz_em_casca;arroz;48.93;14.84
2016-12-22;algodao_8_dias;algodao;274.74;83.33
2016-12-22;acucar_cristal_sao_paulo;acucar;90.62;27.48
2016-12-22;milho;milho;39.07;11.85
2016-12-22;trigo_parana;trigo;617.95;187.42
2016-12-22;boi_gordo;boi;149.54;45.35
2016-12-23;soja_paranagua;soja;75.81;23.18
2016-12-23;cafe_robusta;cafe;491.01;150.11
2016-12-23;bezerro_ms;bezerro;1256.74;384.21
2016-12-23;arroz_em_casca;arroz;49.14;15.02
2016-12-23;etanol_anidro;etanol;2.0538;0.6181
2016-12-23;milho;milho;38.8;11.86
2016-12-23;etanol_hidratado;etanol;1.8676;0.562
2016-12-23;algodao_8_dias;algodao;274.74;83.99
2016-12-23;boi_gordo;boi;148.77;45.48
2016-12-23;frango_congelado;frango;4.12;1.26
2016-12-23;trigo_parana;trigo;618.84;189.19
2016-12-23;acucar_cristal_sao_paulo;acucar;90.79;27.76
2016-12-23;cafe_arabica;cafe;490.23;149.87
2016-12-23;etanol_hidratado_outros_fins;etanol;1.9491;0.5866
2016-12-23;soja_parana;soja;72.3;22.1
2016-12-23;frango_resfriado;frango;4.07;1.24
2016-12-26;boi_gordo;boi;149.8;45.73
2016-12-26;arroz_em_casca;arroz;49.15;15.0
2016-12-26;soja_parana;soja;71.94;21.96
2016-12-26;cafe_robusta;cafe;493.15;150.53
2016-12-26;frango_resfriado;frango;4.03;1.23
2016-12-26;milho;milho;38.82;11.85
2016-12-26;frango_congelado;frango;4.07;1.24
2016-12-26;soja_paranagua;soja;76.17;23.25
2016-12-26;acucar_cristal_sao_paulo;acucar;90.53;27.63
2016-12-26;bezerro_ms;bezerro;1256.84;383.65
2016-12-26;trigo_parana;trigo;629.0;192.0
2016-12-26;cafe_arabica;cafe;489.13;149.31
2016-12-26;algodao_8_dias;algodao;274.74;83.86
2016-12-27;boi_gordo;boi;150.04;45.8
2016-12-27;cafe_robusta;cafe;490.83;149.83
2016-12-27;soja_parana;soja;72.92;22.26
2016-12-27;algodao_8_dias;algodao;274.7;83.85
2016-12-27;soja_paranagua;soja;76.37;23.31
2016-12-27;frango_congelado;frango;4.06;1.24
2016-12-27;cafe_arabica;cafe;479.45;146.35
2016-12-27;milho;milho;38.8;11.84
2016-12-27;bezerro_ms;bezerro;1246.26;380.42
2016-12-27;arroz_em_casca;arroz;49.3;15.05
2016-12-27;acucar_cristal_sao_paulo;acucar;91.23;27.85
2016-12-27;frango_resfriado;frango;4.03;1.23
2016-12-27;trigo_parana;trigo;625.49;190.93
2016-12-28;trigo_parana;trigo;627.56;191.21
2016-12-28;frango_resfriado;frango;4.01;1.22
2016-12-28;arroz_em_casca;arroz;49.43;15.06
2016-12-28;soja_parana;soja;72.26;22.02
2016-12-28;bezerro_ms;bezerro;1246.26;379.73
2016-12-28;soja_paranagua;soja;75.95;23.14
2016-12-28;boi_gordo;boi;149.45;45.54
2016-12-28;frango_congelado;frango;4.06;1.24
2016-12-28;acucar_cristal_sao_paulo;acucar;90.58;27.6
2016-12-28;algodao_8_dias;algodao;274.93;83.77
2016-12-28;milho;milho;38.51;11.74
2016-12-28;cafe_robusta;cafe;492.44;150.04
2016-12-28;cafe_arabica;cafe;482.62;147.05
2016-12-29;bezerro_ms;bezerro;1246.07;383.52
2016-12-29;trigo_parana;trigo;626.51;192.83
2016-12-29;algodao_8_dias;algodao;274.93;84.62
2016-12-29;frango_congelado;frango;4.05;1.25
2016-12-29;boi_gordo;boi;149.46;46.0
2016-12-29;soja_paranagua;soja;75.68;23.29
2016-12-29;etanol_hidratado_outros_fins;etanol;1.9184;0.5865
2016-12-29;etanol_hidratado;etanol;1.8619;0.5693
2016-12-29;frango_resfriado;frango;4.08;1.26
2016-12-29;etanol_anidro;etanol;2.0759;0.6347
2016-12-29;acucar_cristal_sao_paulo;acucar;90.4;27.82
2016-12-29;soja_parana;soja;72.55;22.33
2016-12-29;milho;milho;38.17;11.75
2016-12-29;arroz_em_casca;arroz;49.35;15.19
2016-12-29;cafe_arabica;cafe;485.67;149.48
2016-12-29;cafe_robusta;cafe;493.13;151.78
2017-01-02;arroz_em_casca;arroz;49.39;15.03
2017-01-02;soja_paranagua;soja;77.22;23.51
2017-01-02;acucar_cristal_sao_paulo;acucar;89.9;27.37
2017-01-02;milho;milho;38.51;11.72
2017-01-02;frango_resfriado;frango;4.06;1.24
2017-01-02;cafe_robusta;cafe;490.67;149.37
2017-01-02;boi_gordo;boi;148.93;45.34
2017-01-02;trigo_parana;trigo;628.04;191.18
2017-01-02;soja_parana;soja;72.7;22.13
2017-01-02;bezerro_ms;bezerro;1236.25;376.33
2017-01-02;frango_congelado;frango;4.06;1.24
2017-01-02;algodao_8_dias;algodao;275.34;83.82
2017-01-02;cafe_arabica;cafe;481.58;146.6
2017-01-03;cafe_arabica;cafe;472.28;145.01
2017-01-03;milho;milho;37.94;11.65
2017-01-03;bezerro_ms;bezerro;1246.4;382.68
2017-01-03;boi_gordo;boi;149.91;46.03
2017-01-03;algodao_8_dias;algodao;275.4;84.56
2017-01-03;soja_paranagua;soja;75.48;23.18
2017-01-03;soja_parana;soja;71.22;21.87
2017-01-03;frango_resfriado;frango;4.05;1.24
2017-01-03;acucar_cristal_sao_paulo;acucar;89.87;27.59
2017-01-03;arroz_em_casca;arroz;49.07;15.06
2017-01-03;frango_congelado;frango;4.04;1.24
2017-01-03;cafe_robusta;cafe;491.84;151.01
2017-01-03;trigo_parana;trigo;629.96;193.42
2017-01-04;cafe_robusta;cafe;493.44;153.15
2017-01-04;trigo_parana;trigo;628.22;194.98
2017-01-04;arroz_em_casca;arroz;49.13;15.25
2017-01-04;milho;milho;37.25;11.56
2017-01-04;acucar_cristal_sao_paulo;acucar;89.39;27.74
2017-01-04;algodao_8_dias;algodao;277.16;86.02
2017-01-04;frango_resfriado;frango;3.85;1.19
2017-01-04;bezerro_ms;bezerro;1230.38;381.87
2017-01-04;cafe_arabica;cafe;491.74;152.62
2017-01-04;frango_congelado;frango;4.08;1.27
2017-01-04;soja_paranagua;soja;74.52;23.13
2017-01-04;boi_gordo;boi;149.54;46.41
2017-01-04;soja_parana;soja;70.73;21.95
2017-01-05;acucar_cristal_sao_paulo;acucar;88.99;27.83
2017-01-05;soja_parana;soja;70.47;22.03
2017-01-05;algodao_8_dias;algodao;276.99;86.61
2017-01-05;soja_paranagua;soja;74.82;23.4
2017-01-05;cafe_robusta;cafe;493.55;154.33
2017-01-05;frango_congelado;frango;4.08;1.28
2017-01-05;arroz_em_casca;arroz;49.28;15.41
2017-01-05;boi_gordo;boi;149.97;46.89
2017-01-05;milho;milho;36.9;11.54
2017-01-05;bezerro_ms;bezerro;1226.96;383.67
2017-01-05;trigo_parana;trigo;626.41;195.88
2017-01-05;cafe_arabica;cafe;501.39;156.78
2017-01-05;frango_resfriado;frango;3.83;1.2
2017-01-06;arroz_em_casca;arroz;49.25;15.28
2017-01-06;etanol_anidro;etanol;2.0788;0.6422
2017-01-06;frango_resfriado;frango;3.83;1.19
2017-01-06;acucar_cristal_sao_paulo;acucar;89.19;27.68
2017-01-06;cafe_arabica;cafe;505.41;156.86
2017-01-06;bezerro_ms;bezerro;1226.96;380.81
2017-01-06;trigo_parana;trigo;622.67;193.26
2017-01-06;soja_parana;soja;70.24;21.8
2017-01-06;etanol_hidratado;etanol;1.857;0.5737
2017-01-06;boi_gordo;boi;150.22;46.62
2017-01-06;cafe_robusta;cafe;498.66;154.77
2017-01-06;algodao_8_dias;algodao;279.44;86.73
2017-01-06;frango_congelado;frango;4.07;1.26
2017-01-06;milho;milho;36.3;11.27
2017-01-06;etanol_hidratado_outros_fins;etanol;1.876;0.5796
2017-01-06;soja_paranagua;soja;74.3;23.06
2017-01-09;soja_paranagua;soja;74.06;23.18
2017-01-09;frango_congelado;frango;3.98;1.25
2017-01-09;acucar_cristal_sao_paulo;acucar;89.26;27.94
2017-01-09;trigo_parana;trigo;622.16;194.73
2017-01-09;frango_resfriado;frango;3.79;1.19
2017-01-09;cafe_arabica;cafe;504.4;157.87
2017-01-09;soja_parana;soja;70.15;21.96
2017-01-09;arroz_em_casca;arroz;49.14;15.38
2017-01-09;boi_gordo;boi;150.72;47.17
2017-01-09;algodao_8_dias;algodao;279.77;87.56
2017-01-09;bezerro_ms;bezerro;1226.96;384.03
2017-01-09;milho;milho;35.75;11.19
2017-01-09;cafe_robusta;cafe;499.12;156.22
2017-01-10;cafe_robusta;cafe;499.57;156.41
2017-01-10;frango_resfriado;frango;3.76;1.18
2017-01-10;acucar_cristal_sao_paulo;acucar;89.41;27.99
2017-01-10;frango_congelado;frango;3.91;1.22
2017-01-10;boi_gordo;boi;149.5;46.81
2017-01-10;cafe_arabica;cafe;509.37;159.48
2017-01-10;algodao_8_dias;algodao;279.21;87.42
2017-01-10;milho;milho;34.77;10.89
2017-01-10;arroz_em_casca;arroz;49.35;15.45
2017-01-10;soja_paranagua;soja;74.48;23.32
2017-01-10;trigo_parana;trigo;623.44;195.19
2017-01-10;soja_parana;soja;69.63;21.8
2017-01-10;bezerro_ms;bezerro;1226.96;384.15
2017-01-11;algodao_8_dias;algodao;278.66;87.52
2017-01-11;arroz_em_casca;arroz;49.42;15.52
2017-01-11;trigo_parana;trigo;621.75;195.27
2017-01-11;milho;milho;34.4;10.81
2017-01-11;acucar_cristal_sao_paulo;acucar;88.94;27.93
2017-01-11;bezerro_ms;bezerro;1241.32;389.86
2017-01-11;soja_parana;soja;70.88;22.26
2017-01-11;boi_gordo;boi;149.5;46.95
2017-01-11;frango_resfriado;frango;3.76;1.18
2017-01-11;frango_congelado;frango;3.91;1.23
2017-01-11;cafe_robusta;cafe;499.12;156.76
2017-01-11;cafe_arabica;cafe;513.61;161.31
2017-01-11;soja_paranagua;soja;74.89;23.52
2017-01-12;milho;milho;34.39;10.85
2017-01-12;cafe_arabica;cafe;515.74;162.64
2017-01-12;frango_resfriado;frango;3.72;1.17
2017-01-12;arroz_em_casca;arroz;49.63;15.65
2017-01-12;boi_gordo;boi;149.18;47.05
2017-01-12;cafe_robusta;cafe;501.84;158.26
2017-01-12;soja_paranagua;soja;74.89;23.62
2017-01-12;bezerro_ms;bezerro;1246.72;393.16
2017-01-12;algodao_8_dias;algodao;278.42;87.8
2017-01-12;trigo_parana;trigo;619.76;195.45
2017-01-12;frango_congelado;frango;3.91;1.23
2017-01-12;acucar_cristal_sao_paulo;acucar;89.11;28.1
2017-01-12;soja_parana;soja;70.63;22.27
2017-01-13;bezerro_ms;bezerro;1246.88;388.07
2017-01-13;cafe_robusta;cafe;504.54;157.03
2017-01-13;trigo_parana;trigo;618.69;192.56
2017-01-13;etanol_anidro;etanol;2.0393;0.639
2017-01-13;algodao_8_dias;algodao;276.82;86.16
2017-01-13;milho;milho;34.17;10.63
2017-01-13;soja_parana;soja;71.47;22.25
2017-01-13;etanol_hidratado;etanol;1.8467;0.5786
2017-01-13;acucar_cristal_sao_paulo;acucar;88.76;27.62
2017-01-13;arroz_em_casca;arroz;49.68;15.46
2017-01-13;frango_congelado;frango;3.91;1.22
2017-01-13;boi_gordo;boi;149.52;46.54
2017-01-13;cafe_arabica;cafe;516.55;160.77
2017-01-13;soja_paranagua;soja;76.21;23.72
2017-01-13;etanol_hidratado_outros_fins;etanol;1.861;0.5831
2017-01-13;frango_resfriado;frango;3.72;1.16
2017-01-16;acucar_cristal_sao_paulo;acucar;88.53;27.36
2017-01-16;milho;milho;34.23;10.58
2017-01-16;algodao_8_dias;algodao;276.59;85.47
2017-01-16;frango_resfriado;frango;3.78;1.17
2017-01-16;cafe_arabica;cafe;515.06;159.17
2017-01-16;cafe_robusta;cafe;506.21;156.43
2017-01-16;bezerro_ms;bezerro;1246.88;385.32
2017-01-16;soja_paranagua;soja;76.49;23.64
2017-01-16;boi_gordo;boi;149.48;46.19
2017-01-16;trigo_parana;trigo;621.87;192.17
2017-01-16;frango_congelado;frango;3.91;1.21
2017-01-16;soja_parana;soja;72.04;22.26
2017-01-16;arroz_em_casca;arroz;49.61;15.33
2017-01-17;soja_paranagua;soja;78.61;24.49
2017-01-17;frango_resfriado;frango;3.73;1.16
2017-01-17;cafe_robusta;cafe;508.29;158.35
2017-01-17;soja_parana;soja;74.02;23.06
2017-01-17;boi_gordo;boi;148.61;46.3
2017-01-17;frango_congelado;frango;3.88;1.21
2017-01-17;milho;milho;34.52;10.75
2017-01-17;acucar_cristal_sao_paulo;acucar;88.09;27.44
2017-01-17;cafe_arabica;cafe;519.18;161.74
2017-01-17;trigo_parana;trigo;621.77;193.7
2017-01-17;algodao_8_dias;algodao;276.3;86.07
2017-01-17;arroz_em_casca;arroz;49.56;15.44
2017-01-17;bezerro_ms;bezerro;1238.3;385.76
2017-01-18;trigo_parana;trigo;619.69;192.51
2017-01-18;cafe_arabica;cafe;519.45;161.37
2017-01-18;algodao_8_dias;algodao;276.37;85.86
2017-01-18;soja_paranagua;soja;79.29;24.63
2017-01-18;acucar_cristal_sao_paulo;acucar;88.2;27.4
2017-01-18;boi_gordo;boi;148.75;46.21
2017-01-18;soja_parana;soja;74.44;23.13
2017-01-18;bezerro_ms;bezerro;1244.86;386.72
2017-01-18;cafe_robusta;cafe;508.32;157.91
2017-01-18;frango_congelado;frango;3.93;1.22
2017-01-18;arroz_em_casca;arroz;49.78;15.47
2017-01-18;frango_resfriado;frango;3.75;1.16
2017-01-18;milho;milho;35.11;10.91
2017-01-19;milho;milho;35.05;10.96
2017-01-19;soja_paranagua;soja;79.6;24.9
2017-01-19;boi_gordo;boi;148.96;46.59
2017-01-19;soja_parana;soja;74.56;23.32
2017-01-19;cafe_robusta;cafe;507.04;158.6
2017-01-19;acucar_cristal_sao_paulo;acucar;87.81;27.47
2017-01-19;arroz_em_casca;arroz;49.63;15.52
2017-01-19;frango_resfriado;frango;3.7;1.16
2017-01-19;cafe_arabica;cafe;521.97;163.27
2017-01-19;algodao_8_dias;algodao;275.3;86.11
2017-01-19;trigo_parana;trigo;612.65;191.63
2017-01-19;bezerro_ms;bezerro;1245.01;389.43
2017-01-19;frango_congelado;frango;3.92;1.23
2017-01-20;etanol_anidro;etanol;2.0156;0.6283
2017-01-20;frango_resfriado;frango;3.67;1.15
2017-01-20;frango_congelado;frango;3.82;1.2
2017-01-20;boi_gordo;boi;147.82;46.51
2017-01-20;cafe_arabica;cafe;525.37;165.31
2017-01-20;soja_paranagua;soja;78.59;24.73
2017-01-20;arroz_em_casca;arroz;49.81;15.67
2017-01-20;etanol_hidratado_outros_fins;etanol;1.8486;0.5762
2017-01-20;etanol_hidratado;etanol;1.8155;0.5659
2017-01-20;milho;milho;35.59;11.2
2017-01-20;trigo_parana;trigo;607.62;191.2
2017-01-20;bezerro_ms;bezerro;1245.01;391.76
2017-01-20;cafe_robusta;cafe;502.05;157.98
2017-01-20;soja_parana;soja;73.65;23.18
2017-01-20;acucar_cristal_sao_paulo;acucar;87.37;27.49
2017-01-20;algodao_8_dias;algodao;277.22;87.23
2017-01-23;bezerro_ms;bezerro;1236.94;390.57
2017-01-23;boi_gordo;boi;147.85;46.68
2017-01-23;trigo_parana;trigo;609.49;192.45
2017-01-23;arroz_em_casca;arroz;49.92;15.76
2017-01-23;soja_parana;soja;72.08;22.76
2017-01-23;soja_paranagua;soja;76.9;24.28
2017-01-23;frango_resfriado;frango;3.66;1.16
2017-01-23;cafe_robusta;cafe;491.22;155.11
2017-01-23;acucar_cristal_sao_paulo;acucar;86.94;27.45
2017-01-23;algodao_8_dias;algodao;276.79;87.4
2017-01-23;milho;milho;36.33;11.47
2017-01-23;cafe_arabica;cafe;530.42;167.48
2017-01-23;frango_congelado;frango;3.81;1.2
2017-01-24;algodao_8_dias;algodao;275.64;86.98
2017-01-24;cafe_robusta;cafe;491.06;154.96
2017-01-24;frango_congelado;frango;3.8;1.2
2017-01-24;bezerro_ms;bezerro;1231.45;388.59
2017-01-24;trigo_parana;trigo;610.0;192.49
2017-01-24;soja_paranagua;soja;76.62;24.18
2017-01-24;soja_parana;soja;72.17;22.77
2017-01-24;boi_gordo;boi;145.85;46.02
2017-01-24;cafe_arabica;cafe;528.04;166.63
2017-01-24;arroz_em_casca;arroz;50.13;15.82
2017-01-24;frango_resfriado;frango;3.65;1.15
2017-01-24;acucar_cristal_sao_paulo;acucar;87.02;27.46
2017-01-24;milho;milho;36.39;11.48
2017-01-25;frango_resfriado;frango;3.66;1.15
2017-01-25;trigo_parana;trigo;606.19;191.29
2017-01-25;cafe_robusta;cafe;489.14;154.35
2017-01-25;bezerro_ms;bezerro;1217.06;384.05
2017-01-25;algodao_8_dias;algodao;278.6;87.91
2017-01-25;boi_gordo;boi;146.08;46.1
2017-01-25;cafe_arabica;cafe;533.36;168.31
2017-01-25;soja_paranagua;soja;76.4;24.11
2017-01-25;soja_parana;soja;71.62;22.6
2017-01-25;acucar_cristal_sao_paulo;acucar;86.44;27.28
2017-01-25;milho;milho;36.5;11.52
2017-01-25;arroz_em_casca;arroz;50.13;15.82
2017-01-25;frango_congelado;frango;3.78;1.19
2017-01-26;soja_paranagua;soja;76.11;23.94
2017-01-26;arroz_em_casca;arroz;50.11;15.76
2017-01-26;trigo_parana;trigo;609.59;191.76
2017-01-26;frango_congelado;frango;3.84;1.21
2017-01-26;bezerro_ms;bezerro;1235.13;388.53
2017-01-26;milho;milho;36.61;11.52
2017-01-26;cafe_robusta;cafe;481.84;151.57
2017-01-26;acucar_cristal_sao_paulo;acucar;85.91;27.02
2017-01-26;frango_resfriado;frango;3.67;1.15
2017-01-26;boi_gordo;boi;145.94;45.91
2017-01-26;algodao_8_dias;algodao;277.89;87.42
2017-01-26;soja_parana;soja;71.76;22.57
2017-01-26;cafe_arabica;cafe;531.8;167.28
2017-01-27;frango_resfriado;frango;3.67;1.16
2017-01-27;etanol_hidratado;etanol;1.777;0.561
2017-01-27;frango_congelado;frango;3.84;1.22
2017-01-27;boi_gordo;boi;146.54;46.48
2017-01-27;soja_parana;soja;71.37;22.64
2017-01-27;etanol_anidro;etanol;1.9656;0.6206
2017-01-27;etanol_hidratado_outros_fins;etanol;1.8692;0.5901
2017-01-27;acucar_cristal_sao_paulo;acucar;85.74;27.19
2017-01-27;milho;milho;36.66;11.63
2017-01-27;soja_paranagua;soja;76.08;24.13
2017-01-27;trigo_parana;trigo;611.08;193.81
2017-01-27;cafe_arabica;cafe;532.73;168.96
2017-01-27;arroz_em_casca;arroz;50.21;15.93
2017-01-27;algodao_8_dias;algodao;275.78;87.47
2017-01-27;cafe_robusta;cafe;482.07;152.89
2017-01-27;bezerro_ms;bezerro;1231.95;390.72
2017-01-30;boi_gordo;boi;145.81;46.78
2017-01-30;arroz_em_casca;arroz;50.16;16.09
2017-01-30;milho;milho;36.55;11.73
2017-01-30;frango_resfriado;frango;3.74;1.2
2017-01-30;cafe_arabica;cafe;523.9;168.08
2017-01-30;soja_parana;soja;69.49;22.3
2017-01-30;acucar_cristal_sao_paulo;acucar;85.95;27.57
2017-01-30;algodao_8_dias;algodao;275.08;88.25
2017-01-30;bezerro_ms;bezerro;1239.87;397.78
2017-01-30;frango_congelado;frango;3.85;1.24
2017-01-30;trigo_parana;trigo;610.42;195.84
2017-01-30;cafe_robusta;cafe;480.68;154.21
2017-01-30;soja_paranagua;soja;73.75;23.66
2017-01-31;boi_gordo;boi;145.79;46.33
2017-01-31;soja_paranagua;soja;73.43;23.33
2017-01-31;soja_parana;soja;69.3;22.02
2017-01-31;bezerro_ms;bezerro;1228.03;390.22
2017-01-31;cafe_arabica;cafe;519.75;165.16
2017-01-31;frango_congelado;frango;3.82;1.21
2017-01-31;arroz_em_casca;arroz;49.63;15.77
2017-01-31;milho;milho;36.4;11.57
2017-01-31;cafe_robusta;cafe;474.08;150.64
2017-01-31;frango_resfriado;frango;3.72;1.18
2017-01-31;acucar_cristal_sao_paulo;acucar;85.65;27.22
2017-01-31;trigo_parana;trigo;604.32;192.03
2017-01-31;algodao_8_dias;algodao;275.73;87.62
2017-02-01;cafe_arabica;cafe;522.63;165.97
2017-02-01;soja_paranagua;soja;74.17;23.55
2017-02-01;boi_gordo;boi;145.77;46.29
2017-02-01;acucar_cristal_sao_paulo;acucar;84.75;26.91
2017-02-01;algodao_8_dias;algodao;275.93;87.63
2017-02-01;bezerro_ms;bezerro;1228.23;390.04
2017-02-01;arroz_em_casca;arroz;49.42;15.69
2017-02-01;milho;milho;36.06;11.45
2017-02-01;cafe_robusta;cafe;471.58;149.76
2017-02-01;frango_resfriado;frango;3.6;1.14
2017-02-01;frango_congelado;frango;3.75;1.19
2017-02-01;trigo_parana;trigo;603.29;191.58
2017-02-01;soja_parana;soja;68.94;21.89
2017-02-02;bezerro_ms;bezerro;1199.01;384.55
2017-02-02;cafe_robusta;cafe;468.47;150.25
2017-02-02;milho;milho;35.94;11.53
2017-02-02;arroz_em_casca;arroz;49.69;15.94
2017-02-02;trigo_parana;trigo;600.32;192.53
2017-02-02;soja_paranagua;soja;73.77;23.66
2017-02-02;boi_gordo;boi;145.55;46.68
2017-02-02;acucar_cristal_sao_paulo;acucar;84.83;27.21
2017-02-02;frango_resfriado;frango;3.59;1.15
2017-02-02;algodao_8_dias;algodao;276.24;88.6
2017-02-02;frango_congelado;frango;3.75;1.2
2017-02-02;soja_parana;soja;69.4;22.26
2017-02-02;cafe_arabica;cafe;512.82;164.47
2017-02-03;trigo_parana;trigo;604.12;194.0
2017-02-03;cafe_robusta;cafe;467.92;150.26
2017-02-03;frango_resfriado;frango;3.59;1.15
2017-02-03;acucar_cristal_sao_paulo;acucar;84.41;27.11
2017-02-03;etanol_hidratado;etanol;1.7405;0.5562
2017-02-03;etanol_anidro;etanol;1.9087;0.61
2017-02-03;frango_congelado;frango;3.75;1.2
2017-02-03;milho;milho;36.41;11.69
2017-02-03;cafe_arabica;cafe;514.46;165.21
2017-02-03;boi_gordo;boi;145.46;46.71
2017-02-03;bezerro_ms;bezerro;1205.26;387.04
2017-02-03;arroz_em_casca;arroz;49.82;16.0
2017-02-03;soja_paranagua;soja;73.8;23.7
2017-02-03;soja_parana;soja;69.49;22.32
2017-02-03;algodao_8_dias;algodao;276.68;88.85
2017-02-06;milho;milho;36.34;11.63
2017-02-06;cafe_arabica;cafe;507.9;162.58
2017-02-06;frango_congelado;frango;3.75;1.2
2017-02-06;soja_paranagua;soja;73.78;23.62
2017-02-06;soja_parana;soja;69.3;22.18
2017-02-06;bezerro_ms;bezerro;1205.26;385.81
2017-02-06;trigo_parana;trigo;604.6;193.53
2017-02-06;acucar_cristal_sao_paulo;acucar;84.67;27.1
2017-02-06;boi_gordo;boi;144.53;46.26
2017-02-06;cafe_robusta;cafe;464.7;148.75
2017-02-06;algodao_8_dias;algodao;275.36;88.14
2017-02-06;frango_resfriado;frango;3.63;1.16
2017-02-06;arroz_em_casca;arroz;49.55;15.86
2017-02-07;algodao_8_dias;algodao;274.24;87.84
2017-02-07;soja_paranagua;soja;74.23;23.78
2017-02-07;milho;milho;36.02;11.54
2017-02-07;bezerro_ms;bezerro;1206.79;386.55
2017-02-07;cafe_arabica;cafe;503.76;161.36
2017-02-07;trigo_parana;trigo;600.96;192.49
2017-02-07;frango_congelado;frango;3.76;1.2
2017-02-07;acucar_cristal_sao_paulo;acucar;84.13;26.95
2017-02-07;boi_gordo;boi;144.84;46.39
2017-02-07;soja_parana;soja;69.43;22.24
2017-02-07;frango_resfriado;frango;3.63;1.16
2017-02-07;cafe_robusta;cafe;459.73;147.26
2017-02-07;arroz_em_casca;arroz;49.77;15.94
2017-02-08;frango_congelado;frango;3.71;1.19
2017-02-08;acucar_cristal_sao_paulo;acucar;83.85;26.91
2017-02-08;frango_resfriado;frango;3.62;1.16
2017-02-08;soja_paranagua;soja;74.89;24.03
2017-02-08;cafe_arabica;cafe;510.37;163.79
2017-02-08;algodao_8_dias;algodao;275.36;88.37
2017-02-08;trigo_parana;trigo;603.99;193.84
2017-02-08;arroz_em_casca;arroz;49.86;16.0
2017-02-08;soja_parana;soja;70.12;22.5
2017-02-08;milho;milho;36.37;11.67
2017-02-08;bezerro_ms;bezerro;1206.79;387.29
2017-02-08;cafe_robusta;cafe;456.82;146.6
2017-02-08;boi_gordo;boi;144.93;46.51
2017-02-09;milho;milho;36.42;11.64
2017-02-09;soja_paranagua;soja;74.77;23.89
2017-02-09;boi_gordo;boi;145.11;46.36
2017-02-09;acucar_cristal_sao_paulo;acucar;83.15;26.56
2017-02-09;arroz_em_casca;arroz;49.76;15.9
2017-02-09;soja_parana;soja;69.88;22.33
2017-02-09;frango_resfriado;frango;3.62;1.16
2017-02-09;trigo_parana;trigo;604.89;193.26
2017-02-09;cafe_arabica;cafe;513.38;164.02
2017-02-09;cafe_robusta;cafe;461.26;147.37
2017-02-09;bezerro_ms;bezerro;1205.26;385.07
2017-02-09;frango_congelado;frango;3.71;1.19
2017-02-09;algodao_8_dias;algodao;274.86;87.81
2017-02-10;etanol_hidratado_outros_fins;etanol;1.758;0.5635
2017-02-10;cafe_arabica;cafe;512.5;164.95
2017-02-10;etanol_hidratado;etanol;1.7172;0.5504
2017-02-10;frango_congelado;frango;3.71;1.19
2017-02-10;acucar_cristal_sao_paulo;acucar;83.54;26.89
2017-02-10;cafe_robusta;cafe;456.27;146.85
2017-02-10;arroz_em_casca;arroz;49.6;15.96
2017-02-10;soja_paranagua;soja;74.88;24.1
2017-02-10;frango_resfriado;frango;3.63;1.17
2017-02-10;boi_gordo;boi;144.93;46.65
2017-02-10;bezerro_ms;bezerro;1214.01;390.73
2017-02-10;soja_parana;soja;69.84;22.48
